"Julian_Date","Year","Girth_cm","Grass_Temp..Deg.C...Smp.","Soil_Temp_4in...Deg.C...Smp.","Air_Temp..Deg.C...Smp.","Grass_Temp_Min..Deg.C...Min.","Grass_Temp_Max..Deg.C...Max.","Rain_mm_Tot...mm...Tot.","species","Air_Temp_Max...Deg.C...Max."
96,"2011",108,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
89,"2011",149,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
96,"2011",85,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",53,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
98,"2011",80,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
89,"2011",111,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
98,"2011",50,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
89,"2011",107,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
100,"2011",57,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
98,"2011",117,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
98,"2011",57,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",90,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",113,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
105,"2010",125,15.86,7.2,7.5,1.076,18.27,0,"quercus.robur",11.51
92,"2011",125,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
102,"2011",54,11.88,9.99,8.57,5.775,25.66,0,"quercus.robur",18.96
89,"2011",398,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
96,"2011",147,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",161,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",75,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
97,"2010",149,9.82,7.833,8.39,5.197,20.62,0.1,"quercus.robur",14.36
96,"2011",149,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",260,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",258,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",94,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
100,"2011",92,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
96,"2011",138,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",126,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
96,"2011",133,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
92,"2011",158,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
92,"2011",193,13.6,10.83,13.87,8.35,18.6,0,"quercus.robur",14.89
96,"2011",107,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",106,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",115,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",88,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",116,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",80,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
98,"2011",79,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
98,"2011",59,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",144,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",40,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
100,"2011",41,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
96,"2011",177,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
98,"2011",103,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
94,"2011",390,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",90,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
94,"2011",144,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
100,"2011",39,13.06,10.1,10.48,5.439,25.53,0,"quercus.robur",18.21
94,"2011",420,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
98,"2011",38,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
96,"2011",56,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",107,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",76,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",99,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
89,"2011",280,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
105,"2010",61,15.86,7.2,7.5,1.076,18.27,0,"quercus.robur",11.51
98,"2011",61,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
94,"2011",385,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
96,"2011",120,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
94,"2011",143,10.52,8.28,8.91,3.942,18.85,0,"quercus.robur",13.73
89,"2011",201,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
89,"2011",295,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
100,"2010",403,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
100,"2010",132,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
106,"2010",81,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
106,"2010",64,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
100,"2010",78,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
100,"2010",165,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
112,"2010",131,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
104,"2010",59,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
100,"2010",155,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
106,"2010",117,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
106,"2010",102,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
114,"2010",125,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
100,"2010",103,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
108,"2010",107,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
106,"2010",72,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
104,"2010",100,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
112,"2010",155,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",169,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
108,"2010",116,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
108,"2010",111,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
108,"2010",47,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",110,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",93,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
108,"2010",218,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",113,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",77,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
93,"2011",79,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
91,"2011",130,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
97,"2011",57,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",50,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",99,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
91,"2011",82,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
91,"2011",120,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
111,"2010",99,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
93,"2011",104,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
99,"2011",45,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
105,"2011",83,14.46,10.92,10.57,8.81,16.66,0,"quercus.robur",12.37
97,"2011",60,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
105,"2010",425,15.86,7.2,7.5,1.076,18.27,0,"quercus.robur",11.51
88,"2011",425,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
117,"2010",68,25.36,12,15.18,3.498,33.2,0,"quercus.robur",17.38
99,"2011",60,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
111,"2010",109,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
93,"2011",216,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
107,"2010",73,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
105,"2010",202,15.86,7.2,7.5,1.076,18.27,0,"quercus.robur",11.51
99,"2011",20,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
102,"2010",110,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
104,"2010",161,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
102,"2010",138,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
104,"2010",100,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
89,"2011",400,11,9.74,9.66,6.18,20.56,0.7,"quercus.robur",13.97
98,"2011",107,14.63,11.02,12.85,7.098,26.67,0,"quercus.robur",20.31
85,"2011",165,10.38,7.956,8.61,4.124,22.4,0,"quercus.robur",17.19
96,"2011",109,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",91,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
96,"2011",95,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
103,"2010",111,16.36,7.806,9.27,1.251,24.02,0,"quercus.robur",13.07
96,"2011",111,14.61,11.36,16.52,9.83,14.61,0,"quercus.robur",16.56
93,"2011",175,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
93,"2011",98,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
111,"2010",213,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
97,"2011",213,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",74,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",213,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",58,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",103,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",46,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
109,"2010",85,20.1,10.63,10.76,2.982,33.27,0,"quercus.robur",17.82
88,"2011",85,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
95,"2011",94,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
101,"2011",37,14.02,11.03,13.46,6.492,26.25,0,"quercus.robur",20.21
99,"2011",24,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
97,"2011",151,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
88,"2011",320,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
102,"2010",336,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
108,"2010",203,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
108,"2010",199,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
108,"2010",307,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
108,"2010",93,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",69,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
114,"2010",94,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
108,"2010",78,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
108,"2010",93,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
108,"2010",214,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
112,"2010",144,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
112,"2010",97,21.49,8.87,8.38,-0.827,30.72,0,"quercus.robur",11.84
108,"2010",191,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
93,"2011",160,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
91,"2011",82,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
99,"2011",81,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",65,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
97,"2011",92,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
91,"2011",170,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
97,"2011",65,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
93,"2011",92,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
107,"2010",60,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
91,"2011",141,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
101,"2011",41,14.02,11.03,13.46,6.492,26.25,0,"quercus.robur",20.21
99,"2011",112,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",100,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
97,"2011",300,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",292,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",78,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
106,"2010",61,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
99,"2010",70,20.3,7.847,12.4,0.708,26.97,0,"quercus.robur",15.54
116,"2010",43,13.02,11.52,11.07,5.118,31.57,1,"quercus.robur",17.04
102,"2010",199,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
100,"2010",123,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
108,"2010",74,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
98,"2010",65,16.33,6.473,9.27,-0.134,16.35,0.2,"quercus.robur",10.09
100,"2010",188,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
100,"2010",50,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
100,"2010",26,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
100,"2010",84,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
98,"2010",244,16.33,6.473,9.27,-0.134,16.35,0.2,"quercus.robur",10.09
98,"2010",229,16.33,6.473,9.27,-0.134,16.35,0.2,"quercus.robur",10.09
100,"2010",114,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
106,"2010",84,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
91,"2011",153,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
99,"2011",74,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
95,"2011",158,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
97,"2011",140,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",107,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",155,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
105,"2010",137,15.86,7.2,7.5,1.076,18.27,0,"quercus.robur",11.51
99,"2011",137,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
91,"2011",234,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
93,"2011",238,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
88,"2011",470,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
99,"2011",66,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",100,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",141,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",144,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
107,"2010",140,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
97,"2011",140,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",105,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
95,"2011",161,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
93,"2011",140,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
93,"2011",346,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",60,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",245,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
104,"2010",178,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
106,"2010",195,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
106,"2010",133,12.44,8.31,7.902,0.442,26.33,0,"quercus.robur",12.72
100,"2010",138,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
102,"2010",320,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
102,"2010",111,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
100,"2010",165,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
104,"2010",109,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
108,"2010",58,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
108,"2010",68,22.37,8.63,11.65,-0.685,31.69,0,"quercus.robur",16.46
100,"2010",220,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
100,"2010",447,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
88,"2011",193,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
111,"2010",127,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
99,"2011",127,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
95,"2011",156,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
95,"2011",206,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
107,"2010",97,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
99,"2011",91,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
97,"2011",89,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",143,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",116,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
109,"2010",61,20.1,10.63,10.76,2.982,33.27,0,"quercus.robur",17.82
97,"2011",61,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",74,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",67,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
95,"2011",235,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
95,"2011",308,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
102,"2010",80,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
102,"2010",131,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
102,"2010",110,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
114,"2010",63,23.16,10.24,12.19,-0.57,34.16,0,"quercus.robur",16.8
100,"2010",180,19.21,9.37,12.4,2.874,29.75,0,"quercus.robur",17.07
98,"2010",179,16.33,6.473,9.27,-0.134,16.35,0.2,"quercus.robur",10.09
98,"2010",221,16.33,6.473,9.27,-0.134,16.35,0.2,"quercus.robur",10.09
104,"2010",119,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
102,"2010",152,14.43,8.5,7.221,4.443,23.99,0,"quercus.robur",13.47
104,"2010",93,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
104,"2010",64,10.21,8.02,6.749,5.717,26.2,0,"quercus.robur",13.85
88,"2011",394,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
93,"2011",185,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
88,"2011",352,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
113,"2010",65,22.05,9.35,10.35,-0.828,31.54,0,"quercus.robur",13.4
99,"2011",65,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",343,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",66,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
95,"2011",322,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
88,"2011",419,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
97,"2011",345,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",72,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
93,"2011",168,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
95,"2011",149,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
95,"2011",109,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
95,"2011",107,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
95,"2011",111,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
105,"2010",126,15.86,7.2,7.5,1.076,18.27,0,"quercus.robur",11.51
93,"2011",126,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
95,"2011",129,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
88,"2011",216,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
103,"2010",114,16.36,7.806,9.27,1.251,24.02,0,"quercus.robur",13.07
91,"2011",114,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
88,"2011",398,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
99,"2011",125,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
97,"2011",70,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
93,"2011",77,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
107,"2010",67,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
91,"2011",67,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
103,"2011",32,11.5,9.3,7.625,4.65,22.5,0,"quercus.robur",13.73
97,"2011",67,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
93,"2011",108,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
93,"2011",126,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
93,"2011",59,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
101,"2011",61,14.02,11.03,13.46,6.492,26.25,0,"quercus.robur",20.21
109,"2010",63,20.1,10.63,10.76,2.982,33.27,0,"quercus.robur",17.82
109,"2011",63,15.88,11.43,15.09,6.522,25.08,0,"quercus.robur",17.73
91,"2011",260,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
91,"2011",194,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
107,"2010",86,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
97,"2011",86,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
111,"2010",59,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
97,"2011",59,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
91,"2011",103,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
99,"2011",74,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",57,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
99,"2011",50,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
101,"2011",90,14.02,11.03,13.46,6.492,26.25,0,"quercus.robur",20.21
101,"2011",67,14.02,11.03,13.46,6.492,26.25,0,"quercus.robur",20.21
101,"2011",63,14.02,11.03,13.46,6.492,26.25,0,"quercus.robur",20.21
93,"2011",102,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",90,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
111,"2010",129,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
97,"2011",58,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
107,"2010",96,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
97,"2011",55,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
111,"2010",70,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
97,"2011",70,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
103,"2011",26,11.5,9.3,7.625,4.65,22.5,0,"quercus.robur",13.73
97,"2011",54,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
93,"2011",110,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
97,"2011",47,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
113,"2010",54,22.05,9.35,10.35,-0.828,31.54,0,"quercus.robur",13.4
97,"2011",54,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
93,"2011",211,11.8,8.87,9.83,4.817,19.65,0,"quercus.robur",16.69
111,"2010",44,19.32,8.61,7.051,-1.047,29.55,0,"quercus.robur",13.67
107,"2010",255,19.88,8.35,7.906,-1.617,27.68,0,"quercus.robur",12.86
95,"2011",255,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
91,"2011",318,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
88,"2011",312,6.334,6.372,3.985,2.512,23.28,1.2,"quercus.robur",13.52
105,"2010",265,15.86,7.2,7.5,1.076,18.27,0,"quercus.robur",11.51
95,"2011",265,10.13,9.31,9.46,7.926,18.2,1.2,"quercus.robur",12.92
99,"2011",72,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
97,"2011",101,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",161,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",124,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",68,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",104,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
97,"2011",71,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
99,"2011",47,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
97,"2011",107,13.85,10.12,13.97,5.795,24.71,0,"quercus.robur",21.88
91,"2011",136,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
91,"2011",126,11.47,10.56,11.22,9.54,18.06,0,"quercus.robur",15.64
99,"2011",110,14.19,10.88,14.15,6.713,26.54,0,"quercus.robur",20.04
